SK_ID_CURR,LGB_Classifier_Bureau,Installments,main
100553,0.29624528790534804,0.20733574094538212,0.21850840138323854
100561,0.23694398681804507,0.35720484708486855,0.17192013737658768
100568,0.15303753406232065,0.21710596065033239,0.2046535271572639
100569,0.38954521151632326,0.24950383606633303,0.20126979372080753
100591,0.38954521151632326,0.45789799154480404,0.20995651026417123
100592,0.06685824378920138,0.3347577547585068,0.17215373567118075
100602,0.17222886269407622,0.25339447404939663,0.20126979372080753
100607,0.15433656852622604,0.43154638220225583,0.14915768994268572
100613,0.2196985384863475,0.425909240763075,0.25468472874675446
100617,0.0959346507632691,0.4655435859425007,0.181078454676092
100618,0.13688699880483846,0.2555320781552214,0.24933168559300603
100622,0.513227958868983,0.25950875444733235,0.23860760481607185
100625,0.5297186645413566,0.43242672948885075,0.20417173783342854
100677,0.3179066361075076,0.6082448593375611,0.17328646944168125
100699,0.1280622503904572,0.40698419079927833,0.14207761828598356
100702,0.3019006648965383,0.49626464079278276,0.1545438697556065
100711,0.17870232248721107,0.25339447404939663,0.14956818832347185
100729,0.4383070361691254,0.4771740669513719,0.20995651026417123
100740,0.4381155205608858,0.39246665281804854,0.2588406693727092
100744,0.4381155205608858,0.2779963032144616,0.23860760481607185
100745,0.417116139831314,0.43559249979459297,0.17843114922087752
100747,0.2508009129776344,0.42195209053048766,0.18536634310843508
100751,0.11146465211346764,0.41674047266371583,0.17198250812935434
100752,0.11087970134083006,0.22883638845140528,0.1950585234513341
100753,0.2717197241438672,0.4778016058219197,0.20249953386495337
100754,0.13135046454401425,0.40950431361563955,0.22203814794279822
100760,0.17889776063292492,0.4781062568276478,0.22129099107237232
100762,0.11805717806118893,0.37658390775778666,0.23860760481607185
100763,0.31083502416051134,0.2779963032144616,0.2074401253385949
100765,0.2957596077658889,0.4260971543110623,0.14207761828598356
100770,0.1818157946782375,0.44716535416993625,0.23860760481607185
100772,0.1661966164314481,0.3954200664904141,0.2435839207058521
100777,0.09823244044490094,0.25950875444733235,0.17843114922087752
100791,0.4352346136600034,0.42856210322178745,0.20417173783342854
100792,0.3236505107431315,0.4668531584752154,0.16530547681755936
100797,0.24270772373055896,0.26753684760102386,0.21078031282528137
100823,0.5789980663278035,0.4197583782055859,0.1691851439315517
100826,0.10260370569926924,0.24798747155259115,0.20995651026417123
100830,0.1891719141441301,0.4307435034948913,0.2275114065531335
100836,0.25292317987685187,0.25339447404939663,0.2001363265317093
100872,0.14038214916579655,0.25950875444733235,0.22870383113480233
100910,0.3515949248288867,0.3752931608383278,0.15446256520032037
100913,0.24158975746254094,0.4380024598862974,0.19737210525218002
100918,0.4289239435793324,0.2699399500895777,0.23771013696094404
100931,0.16955844381411486,0.39246665281804854,0.22983665527670472
100952,0.17176050483254884,0.24979789982427225,0.20126979372080753
100953,0.11418008671793722,0.2779963032144616,0.1817009359622477
100965,0.24132249930668317,0.3916781787478835,0.23136157840025218
100970,0.5166855398376035,0.29245571315668806,0.2155433311859541
100982,0.5297186645413566,0.42505618197688877,0.16056805205641167
100983,0.25141730530628664,0.4602217993981692,0.17535349911922582
100984,0.09838247509301504,0.2330376919808093,0.15683091624118525
100987,0.2335560720000106,0.6739167032178373,0.23567279389887832
100997,0.23220483402680675,0.6150260182414791,0.181078454676092
100998,0.39005695045565786,0.3916781787478835,0.2588406693727092
101002,0.1593098692041697,0.4555829545119238,0.23860760481607185
101005,0.2955975990481078,0.2779963032144616,0.23108376198341535
101008,0.2955975990481078,0.4001381876278087,0.2527073500304905
101020,0.3196939679570733,0.46385438951880936,0.20995651026417123
101021,0.22916583849465974,0.38385769620047144,0.1855872244148769
101024,0.07902371553038344,0.4260971543110623,0.14897848194909893
101025,0.1448368323425567,0.39246665281804854,0.20126979372080753
101026,0.06685824378920138,0.21198707507417913,0.2588406693727092
101031,0.4986695056373975,0.25339447404939663,0.17322281020218927
101041,0.25141730530628664,0.25339447404939663,0.2126601803930114
101051,0.10260370569926924,0.445524258079497,0.1691851439315517
101055,0.3581838247325125,0.39246665281804854,0.1621137632048633
101056,0.24978091484244605,0.25339447404939663,0.22203814794279822
101057,0.3608010835753907,0.25339447404939663,0.18711529955113732
101064,0.13187065988874475,0.37658390775778666,0.2275114065531335
101079,0.3347207264707513,0.3454776424559008,0.1787329609863763
101087,0.10273999696272745,0.5254406237328457,0.15812129637886121
101090,0.15783933470147296,0.4085157061883635,0.1742161308259102
101092,0.25141730530628664,0.2555320781552214,0.20126979372080753
101097,0.22600419398505978,0.25339447404939663,0.17843114922087752
101099,0.07527713404266764,0.24798747155259115,0.183390381360434
101107,0.18878233934789063,0.3502688257998195,0.16749426163295666
101118,0.1757057994600241,0.4229223038938872,0.20126979372080753
101125,0.24270772373055896,0.2266675032267328,0.20126979372080753
101126,0.3005596218449869,0.25339447404939663,0.24933168559300603
101128,0.15166514075209664,0.39468824729352175,0.24340531748678407
101136,0.17222886269407622,0.359557621675299,0.20573344086100398
101140,0.07918121099682962,0.3454776424559008,0.24029093964814094
101149,0.26842599388024985,0.25339447404939663,0.2112617003420562
101160,0.26842599388024985,0.2742772674682147,0.17215373567118075
101169,0.25398255101268163,0.4464083541605959,0.22736595591390973
101181,0.23569842220304738,0.4288548053405144,0.22900560078641458
101186,0.35505728530998126,0.20648325331058134,0.24188486207844226
101190,0.23762099216345958,0.45258496597515085,0.17843114922087752
101193,0.5834116814534471,0.21710596065033239,0.20126979372080753
101194,0.1995966913898696,0.37658390775778666,0.23157815224648184
101198,0.35807542718166063,0.4002096591243085,0.16818088579615523
101200,0.10260370569926924,0.23453696208899105,0.24029093964814094
101204,0.28720968797909935,0.2699399500895777,0.19755192858132678
101211,0.13753397569092846,0.28585958380690085,0.2114984540761045
101213,0.1219905064394373,0.22217382405679306,0.2126601803930114
101223,0.18375765912617598,0.42505618197688877,0.16396781915010977
101225,0.3716354190369096,0.2854367393377178,0.21078031282528137
101237,0.13514939950626742,0.40690805577835154,0.19147329646981567
101243,0.4012525057902605,0.32827968642395444,0.2034574551938807
101244,0.3196939679570733,0.25339447404939663,0.24188486207844226
101258,0.2508009129776344,0.39246665281804854,0.19147329646981567
101259,0.4044016681237778,0.4939211457901551,0.20249953386495337
101268,0.5994223279518718,0.3292414229269299,0.1690202682661925
101269,0.10260370569926924,0.26965175840802236,0.17277223258733188
101271,0.10233162998198252,0.39962307567290534,0.24477856387598293
101279,0.299387163089222,0.25339447404939663,0.2275114065531335
101281,0.43828355864322777,0.47185587469762613,0.2468182734171971
101287,0.16869464199518963,0.4229223038938872,0.13010307141740693
101292,0.17991531520517492,0.2543481835477579,0.3057730124866474
101294,0.35940977160514653,0.2779963032144616,0.15094638656938783
101296,0.3218163442522656,0.2779963032144616,0.20485374683662788
101297,0.15026263724985744,0.41924765493556554,0.1960860796839179
101299,0.1394067403755847,0.39246665281804854,0.23567279389887832
101301,0.269996326055073,0.25339447404939663,0.26080806980554316
101305,0.2121574692621693,0.2217671023255031,0.2155433311859541
101308,0.10416185752969022,0.5049631449431428,0.20618813907552835
101318,0.06685824378920138,0.38795022532074547,0.18152652825337934
101327,0.08673416588607749,0.2780442654362967,0.1624759505151173
101329,0.2534756692215065,0.25339447404939663,0.24933168559300603
101332,0.5675440557239197,0.38319411021512184,0.20779392174264316
101337,0.43519457711432397,0.3027520481282226,0.16749426163295666
101343,0.16573335015641388,0.3505478960984426,0.17839705086417684
101345,0.24387439035190978,0.35219402610087774,0.20126979372080753
101346,0.16109528284675004,0.4260971543110623,0.23567279389887832
101353,0.09193512202456398,0.2742772674682147,0.24551336449054478
101354,0.1867698823106883,0.37658390775778666,0.18986167281613409
101355,0.07918121099682962,0.2828229058623085,0.18643715447590084
101356,0.22767684239208097,0.25339447404939663,0.1854941396077397
101362,0.13173460464098535,0.39246665281804854,0.23860760481607185
101363,0.3517453101781284,0.3454776424559008,0.2578019526524723
101365,0.33347777162318964,0.30867770485626483,0.24189895485187657
101366,0.33347777162318964,0.2742772674682147,0.2001363265317093
101367,0.33347777162318964,0.3916781787478835,0.23830258176390967
101368,0.09488857786368564,0.6306879480185353,0.19287197802204534
101374,0.3233009951669462,0.40090113309049863,0.19281352503659116
101380,0.10794491898373838,0.39246665281804854,0.17277223258733188
101383,0.25141730530628664,0.4183054205056887,0.1731609148160789
101398,0.5196427841821188,0.3738293033943206,0.17215373567118075
101399,0.2512747725854942,0.34902358206356227,0.23830258176390967
101401,0.4098975109587131,0.25339447404939663,0.21535876654834
101412,0.3166187488318685,0.33091648417797637,0.20177013376939765
101426,0.33770170534713767,0.39246665281804854,0.23999692847747492
101427,0.16952052001611967,0.25339447404939663,0.22383680999774513
101428,0.10273999696272745,0.3502688257998195,0.1872488526883087
101429,0.269996326055073,0.20733574094538212,0.1917920187687472
101434,0.5805698582088737,0.2779963032144616,0.1621137632048633
101440,0.35252784426315803,0.46420445335543786,0.1700128800236503
101448,0.3541519316697721,0.2779963032144616,0.20126979372080753
101449,0.10260370569926924,0.3808184936032218,0.22217648157616635
101465,0.18546804876956544,0.22627040071631607,0.16467451057490493
101467,0.248926234430188,0.39246665281804854,0.27885627933913537
101472,0.45705979716254913,0.44028945646511863,0.17114565373209728
101478,0.1225489798367452,0.4151780953365799,0.2604168488824524
101497,0.08717291360206661,0.2555320781552214,0.1621137632048633
101504,0.09786093967884163,0.21616204196807456,0.2589902435913251
101547,0.6969939964606714,0.25339447404939663,0.20126979372080753
101548,0.41533369192444614,0.5096358044403765,0.24933168559300603
101555,0.10262828623140904,0.42505618197688877,0.2146278849432507
101570,0.1225489798367452,0.5665758012395636,0.23567279389887832
101572,0.25814408042641007,0.474870201994077,0.23860760481607185
101578,0.24415320501524837,0.3502688257998195,0.16865499331050635
101580,0.14038214916579655,0.3783808147920596,0.24879524225307362
101588,0.1123747395556834,0.6085127052845812,0.20417173783342854
101602,0.19586520794397977,0.25339447404939663,0.15641403198200887
101610,0.09283685619630219,0.48901678250957004,0.2038228258242728
101614,0.43731618881259726,0.24565689100113064,0.2389223907134491
101616,0.20428348058476478,0.44582987179339734,0.20417173783342854
101643,0.15303753406232065,0.2873699170370929,0.20126979372080753
101644,0.09788153150562719,0.4599615231010196,0.14207761828598356
101649,0.12185610875286688,0.4593423359990209,0.1874196383678158
101650,0.4196294828482383,0.25339447404939663,0.15446256520032037
101665,0.31083502416051134,0.44282363015149095,0.15295727131858458
101667,0.4263462151711255,0.3454776424559008,0.181078454676092
101669,0.2048255588468453,0.25950875444733235,0.17322281020218927
101674,0.2800452068200858,0.39246665281804854,0.2071523205856673
101675,0.4012525057902605,0.2779963032144616,0.23860760481607185
101678,0.2963612024888827,0.4765606052596775,0.22203814794279822
101682,0.32900037612998606,0.20089484170765057,0.23718223076837733
101686,0.25877927401460066,0.25339447404939663,0.20126979372080753
101697,0.33790540056144475,0.3454776424559008,0.23567279389887832
101700,0.25141730530628664,0.6059401571418305,0.2126601803930114
101711,0.3733320574846146,0.4260971543110623,0.15199027644999816
101714,0.32937641365673914,0.2699399500895777,0.20802097559581936
101715,0.2912924149337971,0.4231278697024303,0.16749426163295666
101728,0.2366724736759449,0.25339447404939663,0.2001363265317093
101732,0.2963612024888827,0.39246665281804854,0.21859475126206637
101757,0.08700102411226646,0.334437557422174,0.1422916394155159
101758,0.22719304754672998,0.39246665281804854,0.13754913876824748
101759,0.3182213159219454,0.38704414614150523,0.20126979372080753
101762,0.11087970134083006,0.2556679976332475,0.2580111432344598
101764,0.14683386146544847,0.3354476260969151,0.20188760833661792
101780,0.06699325697534736,0.5107890259738681,0.1760498634942934
101784,0.16846436777519325,0.19783968626111512,0.1872488526883087
101789,0.17389339879000043,0.25317408118054074,0.1587055100659606
101816,0.3149674581216376,0.23308501369613976,0.2155433311859541
101819,0.23461446192546032,0.3454776424559008,0.2580111432344598
101827,0.20192435861197877,0.2905450853174693,0.21619310049708798
101863,0.15985487959843003,0.4655435859425007,0.2420867506210976
101867,0.5456681294840013,0.2779963032144616,0.23567279389887832
101870,0.36035114481594804,0.2779963032144616,0.19860831400938228
101873,0.10094964726328405,0.40228634425540133,0.20126979372080753
101878,0.15271114694043778,0.28585958380690085,0.20028577503745126
101879,0.13187065988874475,0.3506005485685858,0.1552980734098099
101880,0.3233348519215053,0.47796974454499247,0.18809820224882146
101887,0.1439438691780352,0.4229223038938872,0.16894873562473525
101897,0.21527071813349116,0.25339447404939663,0.24551336449054478
101901,0.45256363554839757,0.4288206201018456,0.22515512385653114
101903,0.3920535074497995,0.3278588239544183,0.2242106924408646
101920,0.1775835533362726,0.4668531584752154,0.17899456917714385
101921,0.589443343488005,0.25339447404939663,0.1950585234513341
101922,0.2566715325271634,0.29856537211634737,0.20779392174264316
101961,0.31952479714216214,0.29205822273108906,0.19480190059222402
101962,0.11087970134083006,0.44564030587651055,0.17078250533351316
101971,0.2720017276546487,0.2555320781552214,0.2191646118457881
101976,0.2720017276546487,0.33108748648671404,0.1579459337244198
102002,0.19517577919902118,0.4850952632864174,0.181078454676092
102005,0.31413998567169177,0.25950875444733235,0.16284767649096218
102007,0.16745433525308534,0.33781415196388614,0.22790885276302142
102017,0.2350987782731228,0.4488345484475869,0.19789310051762032
102019,0.19664895106070432,0.39246665281804854,0.17843114922087752
102029,0.2909361328294198,0.43395650594889223,0.20618813907552835
102051,0.25116804364336426,0.2828229058623085,0.15982850412286312
102052,0.09263524686835442,0.39246665281804854,0.16117597806084968
102054,0.21874736314321236,0.5386594541284736,0.19674008138190557
102062,0.3514748423581709,0.46882045996540683,0.2001363265317093
102067,0.261400087931998,0.29806054825146094,0.16980021222117972
102068,0.13782939417762477,0.3671672247076062,0.1787329609863763
102070,0.28742357444845634,0.3502688257998195,0.13396846465123496
102090,0.38244717680659085,0.37658390775778666,0.21227998778784826
102092,0.2941687646509029,0.46953546473402025,0.21078031282528137
102099,0.36297423729474043,0.46953546473402025,0.21078031282528137
102100,0.5347553584651341,0.5856087363538894,0.17535349911922582
102112,0.5365233030851168,0.2555320781552214,0.17843114922087752
102113,0.35109929132313156,0.3454776424559008,0.181078454676092
102122,0.13500775187827904,0.5856087363538894,0.18614489069217396
102123,0.15195323310115072,0.2779963032144616,0.16863595978670123
102125,0.221746062378271,0.2779963032144616,0.17322281020218927
102126,0.5313177945993752,0.3363238720012991,0.1587055100659606
102146,0.5313177945993752,0.25339447404939663,0.2126601803930114
102147,0.19673639591220307,0.25339447404939663,0.17843114922087752
102151,0.13199242906909325,0.4327478309054825,0.23567279389887832
102158,0.12557840743081713,0.22571489449960616,0.20736675983314917
102159,0.12185610875286688,0.48712773046017527,0.2126601803930114
102162,0.4225784271729894,0.39246665281804854,0.20126979372080753
102165,0.12034350411015818,0.39246665281804854,0.14207761828598356
102166,0.2372764372790504,0.20733574094538212,0.20126979372080753
102174,0.22916583849465974,0.25456397972832734,0.2126601803930114
102193,0.2930427797767921,0.2683336656978319,0.23830258176390967
102198,0.16846436777519325,0.39246665281804854,0.1817009359622477
102205,0.10293947621572315,0.25339447404939663,0.16749426163295666
102206,0.10970343836409771,0.23576321263180475,0.2043246685382988
102218,0.16331301888386318,0.45109796805060703,0.16749426163295666
102221,0.11025069591696618,0.35411259653706356,0.20126979372080753
102230,0.07918121099682962,0.5000059197173796,0.17172394350655537
102238,0.335382207048199,0.2112546155855191,0.1787329609863763
102248,0.26895871068357496,0.2812477581322157,0.18438586611482843
102252,0.26340826947856777,0.39609604238520263,0.2152403092996238
102259,0.33336935481120805,0.39246665281804854,0.17596052878661753
102262,0.15985487959843003,0.3454776424559008,0.19281352503659116
102273,0.27863249933147427,0.5574959906383322,0.19172502693573285
102286,0.2508009129776344,0.4658441328430394,0.2248451795676274
102293,0.17828427191482088,0.20733574094538212,0.20995651026417123
102294,0.7042149042684006,0.30443315228356627,0.19789310051762032
102296,0.3716354190369096,0.3056275720990134,0.19287197802204534
102298,0.3716354190369096,0.4655435859425007,0.18711529955113732
102303,0.3716354190369096,0.36617375057568635,0.1664427204025924
102309,0.3196939679570733,0.2828353606383019,0.24188486207844226
102315,0.07698705061027944,0.4288206201018456,0.15400241320001676
102340,0.2800452068200858,0.48173212990739794,0.18438586611482843
102342,0.7789413682749919,0.3454776424559008,0.15591378055933489
102344,0.7801628625561624,0.4655435859425007,0.22588733018108537
102346,0.10260370569926924,0.2555320781552214,0.20995651026417123
102347,0.3196939679570733,0.22883638845140528,0.24733549842995778
102374,0.13500775187827904,0.4260971543110623,0.15610104036633204
102380,0.22341827800612177,0.26753684760102386,0.23567279389887832
102387,0.5856307690256154,0.25339447404939663,0.18159256884972727
102393,0.5856307690256154,0.3454776424559008,0.17843114922087752
102403,0.2941905173323894,0.40115012423228086,0.17843114922087752
102413,0.10711652842152374,0.21616204196807456,0.1360306988664645
102414,0.0775467940533304,0.22397010580747267,0.19111562775339355
102415,0.11968945819912012,0.32521728003824824,0.2001363265317093
102416,0.22205304914144197,0.41579325609248863,0.1950585234513341
102439,0.38244717680659085,0.3454776424559008,0.17843114922087752
102441,0.25814408042641007,0.3502688257998195,0.20771070430921548
102443,0.18484896640685916,0.2742772674682147,0.2071523205856673
102444,0.21037376685063053,0.35283366970685054,0.20458674285976128
102445,0.18484896640685916,0.379098341300821,0.20126979372080753
102448,0.32414741747487186,0.2699399500895777,0.1549635048797594
102449,0.07527713404266764,0.40657501089483644,0.1787329609863763
102450,0.22719304754672998,0.39246665281804854,0.23860760481607185
102456,0.5773533652682483,0.23471402641516828,0.1787329609863763
102458,0.09263524686835442,0.21710596065033239,0.23567279389887832
102459,0.16263892804405544,0.40215374968090006,0.17843114922087752
102465,0.11355589788252861,0.3852555978136114,0.181078454676092
102470,0.1926139298969886,0.5289050078732247,0.24536006047061956
102471,0.343986990646362,0.2779963032144616,0.18392139420057718
102475,0.12328421712822706,0.39011288548624545,0.2389223907134491
102476,0.22480033281221382,0.3370153184282247,0.2228091494226887
102506,0.13695132703922552,0.43395650594889223,0.24700792642986472
102509,0.1007782546762873,0.6085127052845812,0.1811077178681109
102519,0.28720968797909935,0.25339447404939663,0.19147329646981567
102522,0.22386965841962655,0.358966070055086,0.20126979372080753
102545,0.12732086101008086,0.4325213616628502,0.1690202682661925
102549,0.3275793619949118,0.3454776424559008,0.21378267953882116
102562,0.06699325697534736,0.48366949780245666,0.1360306988664645
102563,0.1627218658729661,0.4229223038938872,0.20188760833661792
102568,0.2949071795185602,0.35663774042989715,0.1636182608062931
102582,0.2670108655676344,0.4664021115460442,0.20126979372080753
102592,0.1911212259685629,0.15999423767740092,0.14915768994268572
102597,0.49426045118533996,0.474870201994077,0.1950585234513341
102605,0.06699325697534736,0.39246665281804854,0.22255895316393787
102614,0.09283685619630219,0.5405784283932956,0.22217648157616635
102617,0.20028939028001275,0.3604378513128261,0.17843114922087752
102634,0.1429870124937558,0.5006626130897236,0.1715571045996135
102652,0.17918843510693344,0.4129891140375149,0.23718223076837733
102655,0.1481210817410551,0.4260971543110623,0.24875997307792375
102671,0.3702760289107318,0.3454776424559008,0.20523034174098734
102694,0.17948515537732235,0.39246665281804854,0.1970655883067352
102701,0.4383070361691254,0.3454776424559008,0.23567279389887832
102703,0.23238471083313023,0.25339447404939663,0.13010307141740693
102704,0.24168348483493823,0.5613190925397628,0.2155433311859541
102713,0.2399639610540347,0.3538736914370072,0.21859475126206637
102720,0.24168348483493823,0.4229223038938872,0.19281352503659116
102731,0.29443714280958166,0.22217382405679306,0.20126979372080753
102733,0.5867643294482381,0.4571985900838198,0.17334027389346474
102749,0.4986695056373975,0.2555320781552214,0.20995651026417123
102755,0.25082246909000594,0.37603842965952833,0.2155433311859541
102763,0.16167646636143942,0.16846332109282391,0.1442802824796239
102770,0.08379749198122184,0.2742772674682147,0.19755192858132678
102772,0.2050414545667576,0.47073082668831234,0.22568111926186113
102799,0.22443725930935593,0.2779963032144616,0.21294193401086572
102838,0.1036639567897484,0.3454776424559008,0.2126601803930114
102854,0.1822538663132237,0.3489220606684121,0.2155433311859541
102862,0.2335656232086988,0.364208649227993,0.22669498244650804
102863,0.239310100384655,0.2779963032144616,0.15446256520032037
102867,0.22341827800612177,0.4278118259200684,0.16117597806084968
102868,0.1036639567897484,0.4215967565907452,0.19327114927492722
102878,0.3583162218001998,0.3502688257998195,0.2111131459100604
102887,0.11746614017157825,0.23376511192843086,0.15466743373544262
102898,0.2333280948307345,0.36012140828952144,0.23999692847747492
102904,0.40516816133905603,0.3454776424559008,0.2508360568168746
102912,0.08700102411226646,0.4465398893598347,0.20126979372080753
102919,0.22341827800612177,0.3957689314626892,0.1854941396077397
102927,0.2207257193424004,0.39246665281804854,0.23860760481607185
102932,0.11087970134083006,0.4260971543110623,0.181078454676092
102933,0.23332934637683647,0.4260971543110623,0.18724099751265358
102935,0.23238471083313023,0.25339447404939663,0.18152652825337934
102958,0.1822538663132237,0.4001381876278087,0.20126979372080753
102969,0.15271114694043778,0.32768031870109987,0.19147304865936976
102971,0.13199242906909325,0.3502688257998195,0.2389223907134491
102975,0.1975733593342887,0.5523659200539907,0.18657856467112166
102979,0.3495315280660292,0.4631407107995033,0.17114565373209728
102982,0.19254891572300487,0.25339447404939663,0.1621137632048633
102987,0.09759710390445477,0.3337752365148427,0.1874196383678158
102989,0.11092403037100049,0.31726405684520376,0.19287197802204534
102995,0.24270772373055896,0.21710596065033239,0.19147329646981567
102996,0.16700156457720364,0.2555320781552214,0.17719381949920585
103000,0.5049795327153488,0.2504548171156328,0.215436704195276
103001,0.11954908125495059,0.46390420516498476,0.21731314424723763
103004,0.2087475589116194,0.42856210322178745,0.2155433311859541
103010,0.5930067956229809,0.39246665281804854,0.17843114922087752
103025,0.27898873493374815,0.2555320781552214,0.16300291303612902
103029,0.19683430763840834,0.2699399500895777,0.16947454243066343
103046,0.5697559022891292,0.2779963032144616,0.21078031282528137
103056,0.11176632658718252,0.26569547885625416,0.17991205472381339
103062,0.22159743546406563,0.2742772674682147,0.1636182608062931
103078,0.23694398681804507,0.290245557440486,0.18711529955113732
103083,0.27645167351052946,0.3086784534797436,0.16524457991569774
103092,0.18439735771382226,0.4946338293404718,0.24559229479195538
103096,0.30122172321807483,0.43395650594889223,0.16117597806084968
103097,0.13199242906909325,0.25339447404939663,0.22790885276302142
103102,0.2937077675269279,0.3454776424559008,0.17843114922087752
103112,0.37305391398750876,0.2779963032144616,0.25213049696623385
103132,0.19705924899866473,0.45395886209900166,0.16419275463686503
103144,0.46295244746372766,0.26379962921886807,0.19278987712989906
103145,0.5380725750973616,0.56923323791881,0.17843114922087752
103146,0.10260370569926924,0.4288206201018456,0.2038228258242728
103147,0.14027153885621485,0.24798747155259115,0.19287197802204534
103158,0.19648736980062745,0.3976187337858569,0.19147329646981567
103171,0.35109929132313156,0.43035389514050754,0.16749426163295666
103173,0.2985780854967339,0.5254916655322088,0.20995651026417123
103184,0.2649222241445329,0.20302043881080742,0.20126979372080753
103195,0.1461778763598408,0.37100245483165545,0.20417173783342854
103196,0.21543042058065168,0.4678943332577065,0.2214366540746655
103206,0.21527071813349116,0.25339447404939663,0.2126601803930114
103230,0.1225489798367452,0.34521162016346363,0.1690202682661925
103231,0.23836345618003543,0.39979549750700694,0.16117597806084968
103232,0.1926219472434992,0.2555320781552214,0.19674008138190557
103239,0.18375765912617598,0.25339447404939663,0.2653525371376208
103240,0.22719304754672998,0.25339447404939663,0.17078250533351316
103243,0.2930427797767921,0.4260971543110623,0.1690202682661925
103252,0.7820479020591243,0.39246665281804854,0.21343469907942444
